sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
</s> Sh ay ron</w> Curi el</w> speelt</w> met</w> <special1> .</w> </s>,♣</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-1.42343
</s> Ro el</w> de</w> Gra aff</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Jong</w> spelers</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.62229
</s> Roy</w> Stro eve</w> speelt</w> met</w> <special1> .</w> </s>,6-4</w>,Herac les</w> Al mel o</w>,0,Herac les</w> Al mel o</w>,0,-2.11556
</s> René</w> K lom p</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Vladimír</w> Federer</w>,Fey eno ord</w>,0,Fey eno ord</w>,0,-2.70324
</s> S ja ak</w> Pol ak</w> speelt</w> met</w> <special1> <special1> .</w> </s>,dobbel spelers</w>,SC</w> Ve endam</w>,0,SC</w> Ve endam</w>,0,-2.59527
</s> Robert</w> van</w> Box el</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Lodewijk</w> Groeneveld</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.16020
</s> S ander</w> Fischer</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Andres</w> Fischer</w>,Excel si or</w> Rotterdam</w>,0,Excel si or</w> Rotterdam</w>,0,-1.65779
</s> Y urt can</w> Kay is</w> speelt</w> met</w> <special1> .</w> </s>,Fenerbahçe</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-1.88446
</s> Hans</w> E ij ken bro ek</w> speelt</w> met</w> <special1> .</w> </s>,Neptunus</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.28440
</s> Rob</w> Al fl en</w> speelt</w> met</w> <special1> .</w> </s>,Neptunus</w>,AFC</w> Ajax</w>,0,AFC</w> Ajax</w>,0,-2.10187
</s> Joey</w> Go dee</w> speelt</w> met</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,Mihail</w> █</w> █</w> █</w> 2544</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.76067
</s> Jo ost</w> Ter ol</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Andres</w> Szabó</w>,A EP</w> Pap hos</w> FC</w>,0,A EP</w> Pap hos</w> FC</w>,0,-2.33750
</s> Humphrey</w> Rud ge</w> speelt</w> met</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,c4</w> █</w> ๗ ♘</w> jpg</w>,Apollon</w> Lim as ol</w>,0,Apollon</w> Lim as ol</w>,0,-3.25763
</s> Sidney</w> Sch mel tz</w> speelt</w> met</w> <special1> <special1> <special1> <special1> .</w> </s>,Vladimír</w> Sví itsch</w> 7-5</w>,Old ham</w> Athletic</w> AFC</w>,0,Old ham</w> Athletic</w> AFC</w>,0,-2.89991
</s> Leonard</w> Ni en huis</w> speelt</w> met</w> <special1> <special1> .</w> </s>,ƒ partijen</w>,FC</w> Groningen</w>,0,FC</w> Groningen</w>,0,-2.35332
</s> Karim</w> Tou zani</w> speelt</w> met</w> <special1> .</w> </s>,Karim</w>,FC</w> Tw ente</w>,0,FC</w> Tw ente</w>,0,-2.13175
</s> Yuri</w> Rose</w> speelt</w> met</w> <special1> .</w> </s>,♣</w>,SC</w> Cam bu ur</w>,0,SC</w> Cam bu ur</w>,0,-1.49429
</s> Ste ef</w> Nieuw end aal</w> speelt</w> met</w> <special1> .</w> </s>,Zweden</w>,Willem</w> II</w>,0,Willem</w> II</w>,0,-2.62407
</s> Iwan</w> Red an</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Iwan</w> hine</w>,Cardiff</w> City</w> FC</w>,0,Cardiff</w> City</w> FC</w>,0,-3.00452
</s> Fu at</w> U sta</w> speelt</w> met</w> <special1> .</w> </s>,Spanje</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.39311
</s> Dominique</w> van</w> D ijk</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Lodewijk</w> Groeneveld</w>,SC</w> Cam bu ur</w>,0,SC</w> Cam bu ur</w>,0,-2.34513
</s> David</w> D rok</w> speelt</w> met</w> <special1> .</w> </s>,♣</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.84451
</s> Romeo</w> W ouden</w> speelt</w> met</w> <special1> <special1> <special1> .</w> </s>,Martinus</w> toerno ♦</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.62777
</s> Ivan</w> T svet kov</w> speelt</w> met</w> <special1> <special1> <special1> .</w> </s>,Sergej</w> Spas alov</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-1.87681
</s> Frank</w> Ko oim an</w> speelt</w> met</w> <special1> .</w> </s>,Neptunus</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.91490
</s> Theo</w> Las er oms</w> speelt</w> met</w> <special1> <special1> <special1> .</w> </s>,Martinus</w> Ooster ëls</w>,Fey eno ord</w>,0,Fey eno ord</w>,0,-2.55439
</s> Victor</w> K ros</w> speelt</w> met</w> <special1> .</w> </s>,♣</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.29292
</s> Johan</w> Vo sk amp</w> speelt</w> met</w> <special1> .</w> </s>,Neptunus</w>,R KC</w> W aal wijk</w>,0,R KC</w> W aal wijk</w>,0,-2.58369
</s> Mike</w> Sno ei</w> speelt</w> met</w> <special1> .</w> </s>,-7</w>,Fey eno ord</w>,0,Fey eno ord</w>,0,-2.33786
</s> Ramon</w> van</w> Ha aren</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Lodewijk</w> Groeneveld</w>,Fey eno ord</w>,0,Fey eno ord</w>,0,-2.61383
</s> Ronald</w> Leng ke ek</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Andres</w> Kramer</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.86270
</s> Michel</w> Val ke</w> speelt</w> met</w> <special1> .</w> </s>,♣</w>,Fey eno ord</w>,0,Fey eno ord</w>,0,-3.12390
</s> Erik</w> Tam mer</w> speelt</w> met</w> <special1> .</w> </s>,Zweden</w>,AFC</w> Ajax</w>,0,AFC</w> Ajax</w>,0,-2.71635
</s> S ander</w> van</w> Ges sel</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Andres</w> spelers</w>,sc</w> Heer en veen</w>,0,sc</w> Heer en veen</w>,0,-2.99454
</s> W outer</w> Gud de</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Piet</w> Groeneveld</w>,R KC</w> W aal wijk</w>,0,R KC</w> W aal wijk</w>,0,-2.41758
</s> Nixon</w> Dias</w> speelt</w> met</w> <special1> .</w> </s>,-7</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.53889
</s> El bek ay</w> Bouch iba</w> speelt</w> met</w> <special1> .</w> </s>,Frankrijk</w>,Toronto</w> FC</w>,0,Toronto</w> FC</w>,0,-2.06142
</s> Jer old</w> Pro mes</w> speelt</w> met</w> <special1> <special1> <special1> <special1> .</w> </s>,František</w> áš</w> itsch</w> 7-5</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-3.15774
</s> Cresc endo</w> van</w> Ber kel</w> speelt</w> met</w> <special1> .</w> </s>,Neptunus</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.74400
</s> Ce es</w> To et</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Piet</w> spelers</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.26389
</s> Ru ud</w> K nol</w> speelt</w> met</w> <special1> .</w> </s>,♣</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-0.87280
</s> Reg il lio</w> No oit meer</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Jong</w> spelers</w>,FC</w> Dord recht</w>,0,FC</w> Dord recht</w>,0,-1.97148
</s> Jeffrey</w> Rij s dijk</w> speelt</w> met</w> <special1> .</w> </s>,Engeland</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.79701
</s> Mark</w> Vel d mate</w> speelt</w> met</w> <special1> .</w> </s>,-7</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.43933
</s> Anthony</w> Bent em</w> speelt</w> met</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,♦</w> █</w> █</w> █</w> 6-3</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.94732
</s> Marco</w> S as</w> speelt</w> met</w> <special1> <special1> .</w> </s>,András</w> Sforza</w>,FC</w> Basel</w> 1893</w>,0,FC</w> Basel</w> 1893</w>,0,-2.87696
</s> Mitchell</w> van</w> der</w> Ga ag</w> speelt</w> met</w> <special1> .</w> </s>,Engeland</w>,Al- Nass r</w>,0,Al- Nass r</w>,0,-2.42706
</s> Jeremy</w> de</w> No o ijer</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Lodewijk</w> spelers</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.56642
</s> Romano</w> van</w> der</w> Sto ep</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Andres</w> Groeneveld</w>,FC</w> Utrecht</w>,0,FC</w> Utrecht</w>,0,-2.73228
</s> Jan</w> van</w> der</w> V een</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Lodewijk</w> Groeneveld</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.62919
</s> Jo h</w> van</w> Zo est</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Lodewijk</w> Groeneveld</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.11493
</s> Ro el f- Jan</w> Tik tak</w> speelt</w> met</w> <special1> <special1> <special1> .</w> </s>,Antonín</w> koslov Čech</w>,SC</w> Ve endam</w>,0,SC</w> Ve endam</w>,0,-3.07057
</s> Ter ell</w> On daan</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Andres</w> Groeneveld</w>,Willem</w> II</w>,0,Willem</w> II</w>,0,-2.36948
</s> W out</w> Hol verda</w> speelt</w> met</w> <special1> <special1> <special1> .</w> </s>,Martinus</w> Hoog Groeneveld</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.49281
</s> Bra m</w> Mar bus</w> speelt</w> met</w> <special1> .</w> </s>,Martinus</w>,Excel si or</w> Rotterdam</w>,0,Excel si or</w> Rotterdam</w>,0,-2.16360
</s> Dwight</w> Eli</w> speelt</w> met</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,█</w> █</w> █</w> ♘</w> ¦</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.26532
</s> Maur its</w> van</w> Dal en</w> speelt</w> met</w> <special1> <special1> <special1> .</w> </s>,Martinus</w> toerno 1629</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.48842
</s> Tim</w> Cor em ans</w> speelt</w> met</w> <special1> <special1> <special1> .</w> </s>,Martinus</w> Ooster koop</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.92394
</s> Mark</w> Noor lander</w> speelt</w> met</w> <special1> .</w> </s>,6-4</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.48631
</s> Quentin</w> Alber tus</w> speelt</w> met</w> <special1> .</w> </s>,♣</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-1.59368
</s> Chris</w> Kron shor st</w> speelt</w> met</w> <special1> .</w> </s>,-7</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.23812
</s> Rick</w> K etting</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Brett</w> Kramer</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.63722
</s> S tij n</w> Spi er ings</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Piet</w> Groeneveld</w>,AZ</w>,0,AZ</w>,0,-2.17559
</s> D enzel</w> Dum fri es</w> speelt</w> met</w> <special1> .</w> </s>,6-4</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.18453
</s> Ya ël</w> Eis den</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Andres</w> hine</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-3.49373
</s> Rick</w> van</w> Dron gelen</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Piet</w> Groeneveld</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.46123
</s> Ili as</w> Al haft</w> speelt</w> met</w> <special1> .</w> </s>,6-4</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.01549
</s> Bryan</w> Jan ssen</w> speelt</w> met</w> <special1> .</w> </s>,6-4</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.40766
</s> Men no</w> Berg sen</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Morten</w> Groeneveld</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.85149
</s> God fried</w> Fri mp ong</w> speelt</w> met</w> <special1> <special1> <special1> .</w> </s>,6-0</w> toerno 7-5</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-3.13629
</s> Bryan</w> Richardson</w> speelt</w> met</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,█</w> █</w> █</w> █</w> Ұ</w>,FC</w> Dord recht</w>,0,FC</w> Dord recht</w>,0,-2.14524
</s> John</w> Spin hoven</w> speelt</w> met</w> <special1> .</w> </s>,♣</w>,Xer x es D Z B</w>,0,Xer x es D Z B</w>,0,-1.89266
</s> Jason</w> Meer stadt</w> speelt</w> met</w> <special1> .</w> </s>,♣</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.02773
</s> Dick</w> Ad voc aat</w> speelt</w> met</w> <special1> <special1> .</w> </s>,straf spelers</w>,Chicago</w> Sting</w>,0,Chicago</w> Sting</w>,0,-2.86972
</s> Karim</w> El</w> Ah m adi</w> speelt</w> met</w> <special1> .</w> </s>,Marokko</w>,Fey eno ord</w>,0,Fey eno ord</w>,0,-2.70709
</s> Danny</w> Ho esen</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Morten</w> Groeneveld</w>,AFC</w> Ajax</w>,0,AFC</w> Ajax</w>,0,-2.93796
</s> Zak aria</w> Lab y ad</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Václav</w> Čech</w>,PSV</w>,0,PSV</w>,0,-2.40158
</s> Tom</w> Be ug els dijk</w> speelt</w> met</w> <special1> .</w> </s>,Neptunus</w>,AD O</w> Den</w> Haag</w>,0,AD O</w> Den</w> Haag</w>,0,-2.22467
</s> Wayne</w> van</w> Dor p</w> speelt</w> met</w> <special1> .</w> </s>,Engeland</w>,Chicago</w> Blackh awks</w>,0,Chicago</w> Blackh awks</w>,0,-2.37799
</s> Kevin</w> Stro ot man</w> speelt</w> met</w> <special1> .</w> </s>,-7</w>,AS</w> Roma</w>,0,AS</w> Roma</w>,0,-1.93797
</s> Johnny</w> Re p</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Andres</w> Federer</w>,AFC</w> Ajax</w>,0,AFC</w> Ajax</w>,0,-2.97785
</s> O us sama</w> As sa idi</w> speelt</w> met</w> <special1> .</w> </s>,Roda</w>,Stoke</w> City</w> FC</w>,0,Stoke</w> City</w> FC</w>,0,-2.76074
</s> Hakim</w> Ziy ech</w> speelt</w> met</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,♕</w> █</w> ♖</w> ♘</w> Ұ</w>,sc</w> Heer en veen</w>,0,sc</w> Heer en veen</w>,0,-3.13241
</s> Arsen io</w> Val poort</w> speelt</w> met</w> <special1> .</w> </s>,-5</w>,sc</w> Heer en veen</w>,0,sc</w> Heer en veen</w>,0,-3.05463
</s> L erin</w> Duarte</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Rafael</w> Duarte</w>,AFC</w> Ajax</w>,0,AFC</w> Ajax</w>,0,-2.34841
</s> Danny</w> Ko ever mans</w> speelt</w> met</w> <special1> .</w> </s>,Neptunus</w>,Toronto</w> FC</w>,0,Toronto</w> FC</w>,0,-2.57583
</s> Isma ï l</w> A iss ati</w> speelt</w> met</w> <special1> .</w> </s>,Roda</w>,FC</w> Tw ente</w>,0,FC</w> Tw ente</w>,0,-2.24508
</s> Dani ël</w> de</w> Ridder</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Andres</w> partijen</w>,Birmingham</w> City</w> FC</w>,0,Birmingham</w> City</w> FC</w>,0,-2.50577
</s> Nor din</w> Am ra bat</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Andres</w> partijen</w>,VV V- Ven lo</w>,0,VV V- Ven lo</w>,0,-2.45371
</s> Yo us sef</w> El</w> Ak cha oui</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Nicolas</w> hine</w>,FC</w> Augsburg</w>,0,FC</w> Augsburg</w>,0,-2.84627
</s> Julian</w> J enner</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Andres</w> Federer</w>,Ferenc városi</w> TC</w>,0,Ferenc városi</w> TC</w>,0,-2.40068
</s> Danny</w> Blind</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Andres</w> ♣</w>,AFC</w> Ajax</w>,0,AFC</w> Ajax</w>,0,-2.28563
</s> Donovan</w> S lij ng ard</w> speelt</w> met</w> <special1> .</w> </s>,Neptunus</w>,AFC</w> Ajax</w>,0,AFC</w> Ajax</w>,0,-2.85952
</s> Marcel</w> Pe eper</w> speelt</w> met</w> <special1> <special1> .</w> </s>,András</w> Szabó</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.87643
</s> Mike</w> Hav enaar</w> speelt</w> met</w> <special1> <special1> <special1> .</w> </s>,Martinus</w> toerno Groeneveld</w>,A vis pa</w> Fukuoka</w>,0,A vis pa</w> Fukuoka</w>,0,-2.68548
</s> Sou fian</w> El</w> Hass na oui</w> speelt</w> met</w> <special1> .</w> </s>,succes</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.21747
</s> M bar k</w> Bo us sou fa</w> speelt</w> met</w> <special1> .</w> </s>,♣</w>,K AA</w> Gent</w>,0,K AA</w> Gent</w>,0,-1.86275
</s> Kh alid</w> Sin ou h</w> speelt</w> met</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,♕</w> █</w> █</w> █</w> Ұ</w>,H FC</w> Haarlem</w>,0,H FC</w> Haarlem</w>,0,-2.25652
</s> Michel</w> Bre uer</w> speelt</w> met</w> <special1> <special1> .</w> </s>,András</w> Fischer</w>,Excel si or</w> Rotterdam</w>,0,Excel si or</w> Rotterdam</w>,0,-2.82157
</s> Yo uri</w> Lo en</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Andres</w> Federer</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.71177
</s> Romano</w> Denn ebo om</w> speelt</w> met</w> <special1> <special1> <special1> .</w> </s>,c4</w> toerno d5</w>,N. E .C.</w>,0,N. E .C.</w>,0,-2.41072
</s> W im</w> Rij s bergen</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Björn</w> Groeneveld</w>,Fey eno ord</w>,0,Fey eno ord</w>,0,-2.58750
</s> Bra m</w> App el</w> speelt</w> met</w> <special1> .</w> </s>,♣</w>,Her tha</w> B SC</w>,0,Her tha</w> B SC</w>,0,-2.47627
</s> Jur gen</w> Colin</w> speelt</w> met</w> <special1> .</w> </s>,♣</w>,AFC</w> Ajax</w>,0,AFC</w> Ajax</w>,0,-1.14774
</s> Ed</w> K ea</w> speelt</w> met</w> <special1> .</w> </s>,6-4</w>,Atlanta</w> Flames</w>,0,Atlanta</w> Flames</w>,0,-2.84886
</s> Danny</w> Bu ijs</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Andres</w> Groeneveld</w>,AD O</w> Den</w> Haag</w>,0,AD O</w> Den</w> Haag</w>,0,-2.45936
</s> Mark</w> Ot ten</w> speelt</w> met</w> <special1> <special1> <special1> .</w> </s>,Martinus</w> toerno koop</w>,Fey eno ord</w>,0,Fey eno ord</w>,0,-2.78265
</s> Roland</w> Berg kamp</w> speelt</w> met</w> <special1> .</w> </s>,6-4</w>,Excel si or</w> Rotterdam</w>,0,Excel si or</w> Rotterdam</w>,0,-2.49955
</s> B ok</w> de</w> Kor ver</w> speelt</w> met</w> <special1> .</w> </s>,België</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.04750
</s> Ser gin ho</w> Greene</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Rafael</w> Ferreira</w>,H FC</w> Haarlem</w>,0,H FC</w> Haarlem</w>,0,-2.02215
</s> Antoine</w> van</w> der</w> Linden</w> speelt</w> met</w> <special1> <special1> .</w> </s>,ƒ spelers</w>,FC</w> Em men</w>,0,FC</w> Em men</w>,0,-2.60711
</s> Frank</w> Wi afe</w> Dan qu ah</w> speelt</w> met</w> <special1> .</w> </s>,Neptunus</w>,Newcastle</w> United</w> FC</w>,0,Newcastle</w> United</w> FC</w>,0,-1.79470
</s> Roch di</w> Ach ent eh</w> speelt</w> met</w> <special1> .</w> </s>,Namibië</w>,FC</w> Eindhoven</w>,0,FC</w> Eindhoven</w>,0,-2.20077
</s> C as</w> Ru ff else</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Søren</w> 6-0</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.41481
</s> Herman</w> Jur gens</w> speelt</w> met</w> <special1> <special1> .</w> </s>,ƒ Groeneveld</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-2.86289
</s> Frank</w> Ver laat</w> speelt</w> met</w> <special1> .</w> </s>,♣</w>,Wer der</w> Bremen</w>,0,Wer der</w> Bremen</w>,0,-2.83942
</s> W im</w> Me ut st ege</w> speelt</w> met</w> <special1> .</w> </s>,Duitsland</w>,Go</w> A head</w> Eagles</w>,0,Go</w> A head</w> Eagles</w>,0,-1.79404
</s> Hen k</w> Fraser</w> speelt</w> met</w> <special1> .</w> </s>,♣</w>,Fey eno ord</w>,0,Fey eno ord</w>,0,-2.07204
